"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Poona Ford","SEA","DL","13933","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8299458483755,4.76582934918432,1.1396119133574,1.09233851469952,0,0,0.478646209386282,0.514333908172653,0,0,2018,1995-11-19,NA,NA,NA,NA
"Margus Hunt","IND","DL","11274","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2632822299652,5.55604050635702,3.78328919860627,1.24770953242851,0,0,1.05744947735192,1.37424417288305,0,0,2013,1987-07-14,NA,NA,NA,NA
"Margus Hunt","NO","DL","11274","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2632822299652,5.55604050635702,3.78328919860627,1.24770953242851,0,0,1.05744947735192,1.37424417288305,0,0,2013,1987-07-14,NA,NA,NA,NA
"Josh Mauro","OAK","DL","12099","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5382575757576,11.9373105587931,1.18221590909091,1.06900265672762,0,0,0.196278409090909,0.358178753932273,0,0,2014,1991-02-17,NA,NA,NA,NA
"Josh Mauro","FA","DL","12099","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5382575757576,11.9373105587931,1.18221590909091,1.06900265672762,0,0,0.196278409090909,0.358178753932273,0,0,2014,1991-02-17,NA,NA,NA,NA
"Vic Beasley","ATL","DL","12230","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2053813559322,1.209152595829,6.17563559322034,2.01525432638166,0.0650564971751413,0.0989949493661167,2.5111581920904,0.777817459305202,NA,NA,2015,1992-07-08,NA,NA,NA,NA
"Vic Beasley","TEN","DL","12230","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2053813559322,1.209152595829,6.17563559322034,2.01525432638166,0.0650564971751413,0.0989949493661167,2.5111581920904,0.777817459305202,NA,NA,2015,1992-07-08,NA,NA,NA,NA
"Marcell Dareus","JAC","DL","10265","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7688086642599,2.77743663365253,2.34324909747292,0.318910587890344,0.0118772563176895,0.022420206580908,1.07309566787004,1.04543968076921,0,0,2011,1989-11-18,NA,NA,NA,NA
"Marcell Dareus","FA","DL","10265","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7688086642599,2.77743663365253,2.34324909747292,0.318910587890344,0.0118772563176895,0.022420206580908,1.07309566787004,1.04543968076921,0,0,2011,1989-11-18,NA,NA,NA,NA
"Nate Orchard","MIA","DL","12223","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6231060606061,10.0198581365679,2.29414772727273,2.47210910778767,0.0467329545454545,0.0852806556981603,0.409734848484848,0.415472730100079,0,0,2015,1993-01-05,NA,NA,NA,NA
"Nate Orchard","WAS","DL","12223","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6231060606061,10.0198581365679,2.29414772727273,2.47210910778767,0.0467329545454545,0.0852806556981603,0.409734848484848,0.415472730100079,0,0,2015,1993-01-05,NA,NA,NA,NA
"Montravius Adams","GB","DL","13275","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1262454873646,2.91772029184764,3.82824909747292,0.424260933831564,0,0,0.362842960288809,0.564644158853236,0,0,2017,1994-06-24,NA,NA,NA,NA
"Carl Nassib","TB","DL","12753","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8647456445993,5.31970237796388,6.28057839721254,1.60628075684776,0.00229268292682927,0.00486022957622381,1.34979790940767,1.29249560696932,0,0,2016,1993-04-12,NA,NA,NA,NA
"Carl Nassib","LVR","DL","12753","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8647456445993,5.31970237796388,6.28057839721254,1.60628075684776,0.00229268292682927,0.00486022957622381,1.34979790940767,1.29249560696932,0,0,2016,1993-04-12,NA,NA,NA,NA
"Cassius Marsh","FA","DL","11790","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0840054869684,17.3665425459416,1.89547325102881,2.9698484809835,0,0,0.0361042524005487,0.0565685424949238,0,0,2014,1992-07-07,NA,NA,NA,NA
"Cassius Marsh","JAC","DL","11790","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0840054869684,17.3665425459416,1.89547325102881,2.9698484809835,0,0,0.0361042524005487,0.0565685424949238,0,0,2014,1992-07-07,NA,NA,NA,NA
"Abry Jones","JAC","DL","11278","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3434848484848,1.4532804067211,1.26803977272727,0.554502103873167,0.0249242424242424,0.0454830163723521,1.1641571969697,1.15941534765182,0,0,2013,1991-09-08,NA,NA,NA,NA
"Matt Ioannidis","WAS","DL","12797","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0805993031359,2.48467120975709,6.04214634146341,1.15790925375943,0,0,1.52034843205575,1.86287918618783,0,0,2016,1994-01-11,NA,NA,NA,NA
"Brian Burns","CAR","DL","14171","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3398194945848,5.02547956415375,5.55993682310469,2.33905196116826,0.0237545126353791,0.044840413161816,1.42406137184116,1.54381238516336,0,0,2019,1998-04-23,NA,NA,NA,NA
"Steve McLendon","NYJ","DL","10143","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9709375,0.760675684377979,1.08110795454545,0.456765436104441,0.0124621212121212,0.0227415081861761,0.527556818181818,0.560586607275234,0,0,2009,1986-01-03,NA,NA,NA,NA
"David Onyemata","NO","DL","12782","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2933470507545,0.459619407771255,4.94584362139918,0.0848528137423858,0,0,0.302373113854595,0.473761543394987,0,0,2016,1992-11-13,NA,NA,NA,NA
"Tank Carradine","FA","DL","11270","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9599621212121,12.144413237719,0.966846590909091,1.02605939809374,0,0,0.201751893939394,0.206564786795221,0,0,2013,1989-02-18,NA,NA,NA,NA
"Tanzel Smart","LAR","DL","13324","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1881628787879,11.0940269820941,1.23424242424242,1.2451388837159,0,0,0.161060606060606,0.278854817985902,0,0,2017,1994-11-06,NA,NA,NA,NA
"Tanzel Smart","FA","DL","13324","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1881628787879,11.0940269820941,1.23424242424242,1.2451388837159,0,0,0.161060606060606,0.278854817985902,0,0,2017,1994-11-06,NA,NA,NA,NA
"Tyrone Crawford","DAL","DL","10819","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6227707581227,1.99387878106595,5.16497292418773,0.740943349472675,0.0326624548736462,0.0616555680974971,2.01657039711191,1.06964958662937,0,0,2012,1989-11-22,NA,NA,NA,NA
"Benson Mayowa","OAK","DL","11491","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.192487804878,5.5310171469642,2.14036933797909,1.36335338182939,0.0733658536585366,0.155527346439162,1.59240418118467,1.28885984041697,0,0,2013,1991-08-03,NA,NA,NA,NA
"Benson Mayowa","SEA","DL","11491","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.192487804878,5.5310171469642,2.14036933797909,1.36335338182939,0.0733658536585366,0.155527346439162,1.59240418118467,1.28885984041697,0,0,2013,1991-08-03,NA,NA,NA,NA
"Kerry Hyder","DAL","DL","12987","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0401446654611,11.1870617445372,3.94084990958409,3.28367273675211,0,0,0.685352622061483,1.16455702873198,0,0,NA,NA,NA,NA,NA,NA
"Kerry Hyder","SF","DL","12987","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0401446654611,11.1870617445372,3.94084990958409,3.28367273675211,0,0,0.685352622061483,1.16455702873198,0,0,NA,NA,NA,NA,NA,NA
"Willie Henry","FA","DL","12789","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6867317073171,9.95852697952359,2.38305226480836,2.08664637404116,0.0206341463414634,0.0437420661860143,1.57003484320557,1.32241004160112,0,0,2016,1994-03-20,NA,NA,NA,NA
"Johnathan Hankins","OAK","DL","11281","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9200757575758,0.830863269191887,1.54078598484848,1.01610216052565,0,0,0.211287878787879,0.206204493390778,0,0,2013,1992-01-01,NA,NA,NA,NA
"Johnathan Hankins","LVR","DL","11281","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9200757575758,0.830863269191887,1.54078598484848,1.01610216052565,0,0,0.211287878787879,0.206204493390778,0,0,2013,1992-01-01,NA,NA,NA,NA
"Isaac Rochell","LAC","DL","13203","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2977491289199,4.28905179716961,4.71890592334495,0.793828590045026,0.216689895470383,0.372941887764691,0.517484320557491,0.468502222995847,0,0,2017,NA,NA,NA,NA,NA
"Cameron Wake","TEN","DL","9425","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9147325102881,1.23036579926459,6.64632373113855,1.18086832458153,0,0,0.0902606310013717,0.14142135623731,0,0,2009,1982-01-30,NA,NA,NA,NA
"Cameron Wake","FA","DL","9425","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9147325102881,1.23036579926459,6.64632373113855,1.18086832458153,0,0,0.0902606310013717,0.14142135623731,0,0,2009,1982-01-30,NA,NA,NA,NA
"Tyler Lancaster","GB","DL","13989","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9320758122744,6.28109266858606,0.904981949458484,0.179361652647264,0.00593862815884477,0.011210103290454,0.12471119133574,0.235412169099534,0,0,2018,1970-01-01,NA,NA,NA,NA
"Takkarist McKinley","ATL","DL","13205","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6141516245487,2.09772524111344,7.77056859205776,1.70521402675389,0,0,2.29901624548736,2.59989032498107,0,0,2017,1995-11-02,NA,NA,NA,NA
"Xavier Williams","KC","DL","12428","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97831275720164,15.6341309320346,0.911632373113855,1.42835569799683,0.054156378600823,0.0848528137423857,0.157956104252401,0.247487373415292,0,0,2015,1992-01-18,NA,NA,NA,NA
"Xavier Williams","FA","DL","12428","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97831275720164,15.6341309320346,0.911632373113855,1.42835569799683,0.054156378600823,0.0848528137423857,0.157956104252401,0.247487373415292,0,0,2015,1992-01-18,NA,NA,NA,NA
"Zach Sieler","BAL","DL","13839","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3390909090909,11.2219798941759,0.845340909090909,0.84849147623862,0.00934659090909091,0.0170561311396321,0.363570075757576,0.358089428007049,0,0,2018,1995-09-07,NA,NA,NA,NA
"Zach Sieler","MIA","DL","13839","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3390909090909,11.2219798941759,0.845340909090909,0.84849147623862,0.00934659090909091,0.0170561311396321,0.363570075757576,0.358089428007049,0,0,2018,1995-09-07,NA,NA,NA,NA
"Trent Murphy","BUF","DL","11709","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5684657039711,1.3490615076656,4.86778880866426,0.561932679701379,0,0,0.904981949458484,0.179361652647264,0,0,2014,1990-12-20,NA,NA,NA,NA
"Akeem Spence","FA","DL","11282","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67056396148556,15.2027957955108,0.989546079779917,1.5556349186104,0,0,0.134938101788171,0.212132034355964,0,0,2013,1991-11-29,NA,NA,NA,NA
"Trevon Coley","CLE","DL","13435","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3716761363636,9.01774663873821,1.02125946969697,0.953374391783867,0,0,0.00623106060606061,0.011370754093088,0,0,2016,1994-07-13,NA,NA,NA,NA
"Trevon Coley","ARI","DL","13435","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3716761363636,9.01774663873821,1.02125946969697,0.953374391783867,0,0,0.00623106060606061,0.011370754093088,0,0,2016,1994-07-13,NA,NA,NA,NA
"Noah Spence","FA","DL","12690","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63080932784636,15.0896587105209,1.18241426611797,1.85261976670875,0,0,0.225651577503429,0.353553390593274,0,0,2016,NA,NA,"Knee - ACL",2019,0
"Noah Spence","NO","DL","12690","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.63080932784636,15.0896587105209,1.18241426611797,1.85261976670875,0,0,0.225651577503429,0.353553390593274,0,0,2016,NA,NA,"Knee - ACL",2019,0
"Jeffery Simmons","TEN","DL","14163","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2037138927098,12.7279220613579,0.495185694635488,0.636396103067893,0,0,0.0089958734525447,0.0141421356237309,0,0,2019,1997-07-28,NA,NA,NA,NA
"Earl Mitchell","FA","DL","9917","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4749053030303,10.7439506382165,0.276714015151515,0.300073756259512,0,0,0.0467329545454545,0.0852806556981603,0,0,2010,1987-09-25,NA,NA,NA,NA
"Tyquan Lewis","IND","DL","13687","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4311248285322,1.83140656327316,3.63610425240055,0.0565685424949238,0.00451303155006859,0.00707106781186547,0.699519890260631,1.09601551083915,0,0,2018,NA,NA,NA,NA,NA
"Sheldon Day","SF","DL","12771","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2854732510288,8.12465691583343,2.54251028806584,1.63341666454092,0.0857475994513032,0.134350288425444,0.884554183813443,1.38592929112563,0,0,2016,1994-07-01,NA,NA,NA,NA
"Sheldon Day","IND","DL","12771","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2854732510288,8.12465691583343,2.54251028806584,1.63341666454092,0.0857475994513032,0.134350288425444,0.884554183813443,1.38592929112563,0,0,2016,1994-07-01,NA,NA,NA,NA
"Shaq Lawson","BUF","DL","12687","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7042509025271,2.4929895654773,4.22098375451263,0.649082584748294,0,0,2.29283393501805,1.23902801440483,0,0,2016,1994-06-17,NA,NA,NA,NA
"Shaq Lawson","MIA","DL","12687","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7042509025271,2.4929895654773,4.22098375451263,0.649082584748294,0,0,2.29283393501805,1.23902801440483,0,0,2016,1994-06-17,NA,NA,NA,NA
"Brent Urban","TEN","DL","11807","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2163648834019,5.35279833358216,1.66698216735254,0.261629509039023,0.0315912208504801,0.0494974746830583,0.496433470507545,0.777817459305202,0,0,2014,1991-05-05,NA,NA,NA,NA
"Brent Urban","CHI","DL","11807","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2163648834019,5.35279833358216,1.66698216735254,0.261629509039023,0.0315912208504801,0.0494974746830583,0.496433470507545,0.777817459305202,0,0,2014,1991-05-05,NA,NA,NA,NA
